,t,k=0,k=1,k=2,k=3,k=4,k=5,k=6
1163,11.63,-0.030528134934713146,-0.030528134934713146,-0.030528134934713146,-0.030528134934713146,-0.030528134934713146,-0.030528134934713146,-0.030528134934713146
1164,11.64,-0.08044584817836904,-0.08044584817836904,-0.08044584817836904,-0.08044584817836904,-0.08044584817836904,-0.08044584817836904,-0.08044584817836904
1165,11.65,-0.13016248870708122,-0.13016248870708122,-0.13016248870708122,-0.13016248870708122,-0.13016248870708122,-0.13016248870708122,-0.13016248870708122
1166,11.66,-0.17955379082444098,-0.17955379082444098,-0.17955379082444098,-0.17955379082444098,-0.17955379082444098,-0.17955379082444098,-0.17955379082444098
1167,11.67,-0.22849630201057727,-0.22849630201057727,-0.22849630201057727,-0.22849630201057727,-0.22849630201057727,-0.22849630201057727,-0.22849630201057727
1168,11.68,-0.27686769148913126,-0.27686769148913126,-0.27686769148913126,-0.27686769148913126,-0.27686769148913126,-0.27686769148913126,-0.27686769148913126
1169,11.69,-0.3245470559904564,-0.3245470559904564,-0.3245470559904564,-0.3245470559904564,-0.3245470559904564,-0.3245470559904564,-0.3245470559904564
1170,11.700000000000001,-0.37141522194679577,-0.37141522194679577,-0.37141522194679577,-0.37141522194679577,-0.37141522194679577,-0.37141522194679577,-0.37141522194679577
1171,11.71,-0.41735504336410545,-0.41735504336410545,-0.41735504336410545,-0.41735504336410545,-0.41735504336410545,-0.41735504336410545,-0.41735504336410545
1172,11.72,-0.46225169462600035,-0.46225169462600035,-0.46225169462600035,-0.46225169462600035,-0.46225169462600035,-0.46225169462600035,-0.46225169462600035
1173,11.73,-0.5059929574979648,-0.5059929574979648,-0.5059929574979648,-0.5059929574979648,-0.5059929574979648,-0.5059929574979648,-0.5059929574979648
1174,11.74,-0.5484695016144667,-0.5484695016144667,-0.5484695016144667,-0.5484695016144667,-0.5484695016144667,-0.5484695016144667,-0.5484695016144667
1175,11.75,-0.5895751577479044,-0.5895751577479044,-0.5895751577479044,-0.5895751577479044,-0.5895751577479044,-0.5895751577479044,-0.5895751577479044
1176,11.76,-0.6292071831763553,-0.6292071831763553,-0.6292071831763553,-0.6292071831763553,-0.6292071831763553,-0.6292071831763553,-0.6292071831763553
1177,11.77,-0.6672665184868458,-0.6672665184868458,-0.6672665184868458,-0.6672665184868458,-0.6672665184868458,-0.6672665184868458,-0.6672665184868458
1178,11.78,-0.7036580351722683,-0.7036580351722683,-0.7036580351722683,-0.7036580351722683,-0.7036580351722683,-0.7036580351722683,-0.7036580351722683
1179,11.790000000000001,-0.738290773403081,-0.738290773403081,-0.738290773403081,-0.738290773403081,-0.738290773403081,-0.738290773403081,-0.738290773403081
1180,11.8,-0.7710781693794864,-0.7710781693794864,-0.7710781693794864,-0.7710781693794864,-0.7710781693794864,-0.7710781693794864,-0.7710781693794864
1181,11.81,-0.8019382716958254,-0.8019382716958254,-0.8019382716958254,-0.8019382716958254,-0.8019382716958254,-0.8019382716958254,-0.8019382716958254
1182,11.82,-0.8307939461763906,-0.8307939461763906,-0.8307939461763906,-0.8307939461763906,-0.8307939461763906,-0.8307939461763906,-0.8307939461763906
1183,11.83,-0.8575730686706723,-0.8575730686706723,-0.8575730686706723,-0.8575730686706723,-0.8575730686706723,-0.8575730686706723,-0.8575730686706723
1184,11.84,-0.8822087053261548,-0.8822087053261548,-0.8822087053261548,-0.8822087053261548,-0.8822087053261548,-0.8822087053261548,-0.8822087053261548
1185,11.85,-0.9046392798880697,-0.9046392798880697,-0.9046392798880697,-0.9046392798880697,-0.9046392798880697,-0.9046392798880697,-0.9046392798880697
1186,11.86,-0.9248087276079477,-0.9248087276079477,-0.9248087276079477,-0.9248087276079477,-0.9248087276079477,-0.9248087276079477,-0.9248087276079477
1187,11.870000000000001,-0.9426666353762762,-0.9426666353762762,-0.9426666353762762,-0.9426666353762762,-0.9426666353762762,-0.9426666353762762,-0.9426666353762762
1188,11.88,-0.9581683677290034,-0.9581683677290034,-0.9581683677290034,-0.9581683677290034,-0.9581683677290034,-0.9581683677290034,-0.9581683677290034
1189,11.89,-0.9712751784129409,-0.9712751784129409,-0.9712751784129409,-0.9712751784129409,-0.9712751784129409,-0.9712751784129409,-0.9712751784129409
1190,11.9,-0.9819543072312056,-0.9819543072312056,-0.9819543072312056,-0.9819543072312056,-0.9819543072312056,-0.9819543072312056,-0.9819543072312056
1191,11.91,-0.9901790619266416,-0.9901790619266416,-0.9901790619266416,-0.9901790619266416,-0.9901790619266416,-0.9901790619266416,-0.9901790619266416
1192,11.92,-0.9959288848985536,-0.9959288848985536,-0.9959288848985536,-0.9959288848985536,-0.9959288848985536,-0.9959288848985536,-0.9959288848985536
1193,11.93,-0.9991894045859956,-0.9991894045859956,-0.9991894045859956,-0.9991894045859956,-0.9991894045859956,-0.9991894045859956,-0.9991894045859956
1194,11.94,-0.9999524713891836,-0.9999524713891836,-0.9999524713891836,-0.9999524713891836,-0.9999524713891836,-0.9999524713891836,-0.9999524713891836
1195,11.950000000000001,-0.9982161780392478,-0.9982161780392478,-0.9982161780392478,-0.9982161780392478,-0.9982161780392478,-0.9982161780392478,-0.9982161780392478
1196,11.96,-0.993984864365409,-0.993984864365409,-0.993984864365409,-0.993984864365409,-0.993984864365409,-0.993984864365409,-0.993984864365409
1197,11.97,-0.987269106447666,-0.987269106447666,-0.987269106447666,-0.987269106447666,-0.987269106447666,-0.987269106447666,-0.987269106447666
1198,11.98,-0.9780856901821045,-0.9780856901821045,-0.9780856901821045,-0.9780856901821045,-0.9780856901821045,-0.9780856901821045,-0.9780856901821045
1199,11.99,-0.9664575693249021,-0.9664575693249021,-0.9664575693249021,-0.9664575693249021,-0.9664575693249021,-0.9664575693249021,-0.9664575693249021
1200,12.0,-0.9524138081198967,-0.9524138081198967,-0.9524138081198967,-0.9524138081198967,-0.9524138081198967,-0.9524138081198967,-0.9524138081198967
1201,12.01,-0.9359895086531193,-0.9359895086531193,-0.9359895086531193,-0.9359895086531193,-0.9359895086531193,-0.9359895086531193,-0.9359895086531193
1202,12.02,-0.9172257231158671,-0.9172257231158671,-0.9172257231158671,-0.9172257231158671,-0.9172257231158671,-0.9172257231158671,-0.9172257231158671
1203,12.030000000000001,-0.8961693511956154,-0.8961693511956154,-0.8961693511956154,-0.8961693511956154,-0.8961693511956154,-0.8961693511956154,-0.8961693511956154
1204,12.040000000000001,-0.8728730228512335,-0.8728730228512335,-0.8728730228512335,-0.8728730228512335,-0.8728730228512335,-0.8728730228512335,-0.8728730228512335
1205,12.05,-0.84739496676551,-0.84739496676551,-0.84739496676551,-0.84739496676551,-0.84739496676551,-0.84739496676551,-0.84739496676551
1206,12.06,-0.8197988648037843,-0.8197988648037843,-0.8197988648037843,-0.8197988648037843,-0.8197988648037843,-0.8197988648037843,-0.8197988648037843
1207,12.07,-0.7901536928424636,-0.7901536928424636,-0.7901536928424636,-0.7901536928424636,-0.7901536928424636,-0.7901536928424636,-0.7901536928424636
1208,12.08,-0.7585335483652705,-0.7585335483652705,-0.7585335483652705,-0.7585335483652705,-0.7585335483652705,-0.7585335483652705,-0.7585335483652705
1209,12.09,-0.7250174652581415,-0.7250174652581415,-0.7250174652581415,-0.7250174652581415,-0.7250174652581415,-0.7250174652581415,-0.7250174652581415
1210,12.1,-0.6896892162656911,-0.6896892162656911,-0.6896892162656911,-0.6896892162656911,-0.6896892162656911,-0.6896892162656911,-0.6896892162656911
1211,12.11,-0.6526371036029996,-0.6526371036029996,-0.6526371036029996,-0.6526371036029996,-0.6526371036029996,-0.6526371036029996,-0.6526371036029996
1212,12.120000000000001,-0.6139537382460842,-0.6139537382460842,-0.6139537382460842,-0.6139537382460842,-0.6139537382460842,-0.6139537382460842,-0.6139537382460842
1213,12.13,-0.5737358084527127,-0.5737358084527127,-0.5737358084527127,-0.5737358084527127,-0.5737358084527127,-0.5737358084527127,-0.5737358084527127
1214,12.14,-0.5320838380921378,-0.5320838380921378,-0.5320838380921378,-0.5320838380921378,-0.5320838380921378,-0.5320838380921378,-0.5320838380921378
1215,12.15,-0.4891019353878012,-0.4891019353878012,-0.4891019353878012,-0.4891019353878012,-0.4891019353878012,-0.4891019353878012,-0.4891019353878012
1216,12.16,-0.44489753270102,-0.44489753270102,-0.44489753270102,-0.44489753270102,-0.44489753270102,-0.44489753270102,-0.44489753270102
1217,12.17,-0.39958111800605994,-0.39958111800605994,-0.39958111800605994,-0.39958111800605994,-0.39958111800605994,-0.39958111800605994,-0.39958111800605994
1218,12.18,-0.3532659587277691,-0.3532659587277691,-0.3532659587277691,-0.3532659587277691,-0.3532659587277691,-0.3532659587277691,-0.3532659587277691
1219,12.19,-0.30606781863203325,-0.30606781863203325,-0.30606781863203325,-0.30606781863203325,-0.30606781863203325,-0.30606781863203325,-0.30606781863203325
1220,12.200000000000001,-0.2581046684766792,-0.2581046684766792,-0.2581046684766792,-0.2581046684766792,-0.2581046684766792,-0.2581046684766792,-0.2581046684766792
1221,12.21,-0.20949639114604846,-0.20949639114604846,-0.20949639114604846,-0.20949639114604846,-0.20949639114604846,-0.20949639114604846,-0.20949639114604846
1222,12.22,-0.16036448200625114,-0.16036448200625114,-0.16036448200625114,-0.16036448200625114,-0.16036448200625114,-0.16036448200625114,-0.16036448200625114
1223,12.23,-0.11083174523005532,-0.11083174523005532,-0.11083174523005532,-0.11083174523005532,-0.11083174523005532,-0.11083174523005532,-0.11083174523005532
1224,12.24,-0.0610219868504421,-0.0610219868504421,-0.0610219868504421,-0.0610219868504421,-0.0610219868504421,-0.0610219868504421,-0.0610219868504421
1225,12.25,-0.011059705310032114,-0.011059705310032114,-0.011059705310032114,-0.011059705310032114,-0.011059705310032114,-0.011059705310032114,-0.011059705310032114
1226,12.26,0.038930219720151295,0.038930219720151295,0.038930219720151295,0.038930219720151295,0.038930219720151295,0.038930219720151295,0.038930219720151295
1227,12.27,0.08882283947479108,0.08882283947479108,0.08882283947479108,0.08882283947479108,0.08882283947479108,0.08882283947479108,0.08882283947479108
1228,12.280000000000001,0.13849344840108518,0.13849344840108518,0.13849344840108518,0.13849344840108518,0.13849344840108518,0.13849344840108518,0.13849344840108518
1229,12.290000000000001,0.18781789585765074,0.18781789585765074,0.18781789585765074,0.18781789585765074,0.18781789585765074,0.18781789585765074,0.18781789585765074
1230,12.3,0.23667289642643852,0.23667289642643852,0.23667289642643852,0.23667289642643852,0.23667289642643852,0.23667289642643852,0.23667289642643852
1231,12.31,0.2849363380620401,0.2849363380620401,0.2849363380620401,0.2849363380620401,0.2849363380620401,0.2849363380620401,0.2849363380620401
1232,12.32,0.3324875873081746,0.3324875873081746,0.3324875873081746,0.3324875873081746,0.3324875873081746,0.3324875873081746,0.3324875873081746
1233,12.33,0.3792077908184729,0.3792077908184729,0.3792077908184729,0.3792077908184729,0.3792077908184729,0.3792077908184729,0.3792077908184729
1234,12.34,0.4249801724279146,0.4249801724279146,0.4249801724279146,0.4249801724279146,0.4249801724279146,0.4249801724279146,0.4249801724279146
1235,12.35,0.46969032503239394,0.46969032503239394,0.46969032503239394,0.46969032503239394,0.46969032503239394,0.46969032503239394,0.46969032503239394
1236,12.36,0.5132264965468677,0.5132264965468677,0.5132264965468677,0.5132264965468677,0.5132264965468677,0.5132264965468677,0.5132264965468677
1237,12.370000000000001,0.5554798692273387,0.5554798692273387,0.5554798692273387,0.5554798692273387,0.5554798692273387,0.5554798692273387,0.5554798692273387
1238,12.38,0.5963448316585157,0.5963448316585157,0.5963448316585157,0.5963448316585157,0.5963448316585157,0.5963448316585157,0.5963448316585157
1239,12.39,0.635719242727322,0.635719242727322,0.635719242727322,0.635719242727322,0.635719242727322,0.635719242727322,0.635719242727322
1240,12.4,0.673504686922457,0.673504686922457,0.673504686922457,0.673504686922457,0.673504686922457,0.673504686922457,0.673504686922457
1241,12.41,0.7096067203218938,0.7096067203218938,0.7096067203218938,0.7096067203218938,0.7096067203218938,0.7096067203218938,0.7096067203218938
1242,12.42,0.7439351066534735,0.7439351066534735,0.7439351066534735,0.7439351066534735,0.7439351066534735,0.7439351066534735,0.7439351066534735
1243,12.43,0.7764040428385673,0.7764040428385673,0.7764040428385673,0.7764040428385673,0.7764040428385673,0.7764040428385673,0.7764040428385673
1244,12.44,0.8069323734550642,0.8069323734550642,0.8069323734550642,0.8069323734550642,0.8069323734550642,0.8069323734550642,0.8069323734550642
1245,12.450000000000001,0.835443793583639,0.835443793583639,0.835443793583639,0.835443793583639,0.835443793583639,0.835443793583639,0.835443793583639
1246,12.46,0.8618670395302913,0.8618670395302913,0.8618670395302913,0.8618670395302913,0.8618670395302913,0.8618670395302913,0.8618670395302913
1247,12.47,0.8861360669484473,0.8861360669484473,0.8861360669484473,0.8861360669484473,0.8861360669484473,0.8861360669484473,0.8861360669484473
1248,12.48,0.9081902159154123,0.9081902159154123,0.9081902159154123,0.9081902159154123,0.9081902159154123,0.9081902159154123,0.9081902159154123
1249,12.49,0.92797436255057,0.92797436255057,0.92797436255057,0.92797436255057,0.92797436255057,0.92797436255057,0.92797436255057
1250,12.5,0.9454390567963601,0.9454390567963601,0.9454390567963601,0.9454390567963601,0.9454390567963601,0.9454390567963601,0.9454390567963601
1251,12.51,0.9394335431009093,0.9394335431009093,0.960540646017655,0.960540646017655,0.960540646017655,0.960540646017655,0.960540646017655
1252,12.52,0.9533797582809401,0.9533797582809401,0.9732413841106016,0.9732413841106016,0.9732413841106016,0.9732413841106016,0.9732413841106016
1253,12.530000000000001,0.9649430208210324,0.9649430208210324,0.9835095258482114,0.9835095258482114,0.9835095258482114,0.9835095258482114,0.9835095258482114
1254,12.540000000000001,0.9740944285903942,0.9740944285903942,0.9913194062268863,0.9913194062268863,0.9913194062268863,0.9913194062268863,0.9913194062268863
1255,12.55,0.9808111078384687,0.9808111078384687,0.9966515046155533,0.9966515046155533,0.9966515046155533,0.9966515046155533,0.9966515046155533
1256,12.56,0.9850762703673916,0.9850762703673916,0.9994924935470696,0.9994924935470696,0.9994924935470696,0.9994924935470696,0.9994924935470696
1257,12.57,0.9868792554937368,0.9868792554937368,0.9998352720299448,0.9998352720299448,0.9998352720299448,0.9998352720299448,0.9998352720299448
1258,12.58,0.9862155566946682,0.9862155566946682,0.9976789832971187,0.9976789832971187,0.9976789832971187,0.9976789832971187,0.9976789832971187
1259,12.59,0.9830868328718984,0.9830868328718984,0.9930290169474306,0.9930290169474306,0.9930290169474306,0.9930290169474306,0.9930290169474306
1260,12.6,0.9775009042052965,0.9775009042052965,0.9858969954744294,0.9858969954744294,0.9858969954744294,0.9858969954744294,0.9858969954744294
1261,12.61,0.9694717326065124,0.9694717326065124,0.9763007452161945,0.9763007452161945,0.9763007452161945,0.9763007452161945,0.9763007452161945
1262,12.620000000000001,0.9590193868214711,0.9590193868214711,0.964264251798777,0.964264251798777,0.964264251798777,0.964264251798777,0.964264251798777
1263,12.63,0.9461699922689633,0.9461699922689633,0.9498176001846316,0.9498176001846316,0.9498176001846316,0.9498176001846316,0.9498176001846316
1264,12.64,0.9309556657407094,0.9309556657407094,0.9329968994758847,0.9329968994758847,0.9329968994758847,0.9329968994758847,0.9329968994758847
1265,12.65,0.9134144351261142,0.9134144351261142,0.9138441926603925,0.9138441926603925,0.9138441926603925,0.9138441926603925,0.9138441926603925
1266,12.66,0.8935901443623558,0.8935901443623558,0.8924073515261763,0.8924073515261763,0.8924073515261763,0.8924073515261763,0.8924073515261763
1267,12.67,0.8715323438473868,0.8715323438473868,0.8687399570068952,0.8687399570068952,0.8687399570068952,0.8687399570068952,0.8687399570068952
1268,12.68,0.8472961665897558,0.8472961665897558,0.8429011652574288,0.8429011652574288,0.8429011652574288,0.8429011652574288,0.8429011652574288
1269,12.69,0.8209421904048129,0.8209421904048129,0.814955559794312,0.814955559794312,0.814955559794312,0.814955559794312,0.814955559794312
1270,12.700000000000001,0.7925362865017329,0.7925362865017329,0.7849729900705943,0.7849729900705943,0.7849729900705943,0.7849729900705943,0.7849729900705943
1271,12.71,0.7621494548398147,0.7621494548398147,0.7530283968886005,0.7530283968886005,0.7530283968886005,0.7530283968886005,0.7530283968886005
